,title,title_label,description,description_label
98, 유플러스 엔리얼  세계최초  글라스 출시 전국  개 매장 체험 가능,0, 유플러스는    로 인한 언택트 시대에 맞춰 엔리얼과 함께  글래스 온라인 앱  개발 세미나를 개최한다  오는  월  일  시  분부터 한 시간 동안 올쇼 를 통해 실시간으로 참여할 수 있으며 해당  ,0
99,강원도     극복 위해  조원 풀었다 ,1,소상공인 구직자 건설업 맞춤 지원  전통시장 등 소비심리 개선 두드러져  사상 유례 없는 신종    바이러스 감염증    사태로 침체된 지역경제를 위해 강원도가  조원에 가까운 긴급자금을 투입한  ,0
100,서울대병원 국제백신연구소      백신 임상시험 돌입,0,사진 서울대병원 국제백신연구소와 서울대병원은  일 서울대병원에서     백신 국내 임상시험을 위한 계약을 체결했다      백신의 임상시험이 이뤄지는 것은 이번이 국내 최초다  임상시험은 두 단계로 나눠  ,0
101, 개 생보사 대표 중 관심도 톱은  교보생명 신창재 회장 호감도는 최저 기록,0,주요  개 생명보험회사 대표 중 신종     바이러스    확산기인 최근  개월동안 언론과 소비자들의 관심을 가장 많이 받은 이는 신창재 교보생명 회장인 것으로 나타났다  이는 풋옵션으로 인한 재무적  ,0
102,모테기   외무상   무슨 생각인지 모르겠다  제소로 결론 안나 ,0, 월 예정이었다가    로 연기된 시진핑 중국 국가주석의 일본 국빈방문은  월 이후가 될 것이라고 예상했다  모테기 외무상은  외교 일정상   정상회의   월로 예정된   정상회의가  시 주석의 국빈방문보다  ,0
103, 손보 콜센터 직원  명 추가 확진,0, 손해보험 콜센터 직원  명이 신종    바이러스 감염증   에 감염된 것으로 확인됐다  보험사 콜센터와 전화영업점을 중심으로 집단감염의 우려가 또다시 제기되고 있다   일  손보에 따르면 자가 격리  ,0
104,삼전 웃는데 반도체 전망은,0,삼성전자의 주가가 연일 상승하며     이전 수준 회복을 향해 무섭게 돌진하고 있다  시장에서는  신종     바이러스 감염증   로 인해 언택트 비대면 선호 현상으로 수요가 증가하고 있는 이유에서다  ,0
105,모테기   외무상   무슨 생각인지 모르겠다  제소로 결론 안나 ,0, 월 예정이었다가    로 연기된 시진핑 중국 국가주석의 일본 국빈방문은  월 이후가 될 것이라고 예상했다  모테기 외무상은  외교 일정상   정상회의   월로 예정된   정상회의가  시 주석의 국빈방문보다  ,0
106,맨유  쿨리발리 영입에  억 제안 스카이스포츠 ,0,    바이러스로 대다수 팀이 재정적 타격을 입은 가운데  제 아무리 맨유라 해도 돈 문제에 있어 민감할 수밖에 없다  현재 쿨리발리는 만으로  세   년 뒤면 서른이다  맨유가 무리하게 영입을 추진할지 궁금하다 ,0
107,김포 혁신교육지구 사업  특수교육대상자를 위한 교육과정 지원,0,정하영 김포시장은  혁신교육지구 사업 내 특수교육 대상자를 위한 사업이 별도로 편성돼 소외되는 학생들이 줄었다 면서    로 인해 교육과정 운영이 쉽지 않을 것으로 판단되지만  학생들의 안전을 위한  ,0
108,법정의무교육 산업안전보건교육 관리감독자교육 등 한국사이버진흥원 온라인 ,0,현장을 진두 지휘하는 관리감독자의 경우 연간 이수 교육 시간도 다른 법정의무교육에 비해 긴 편이며  산업안전보건법 및 일반관리에 관한 사항들까지 많은 항목들을 학습하여야 한다 최근     사태로 인하여 사회적  ,0
109, 농협손보 마케팅부문 임직원  영농철 일손돕기에 총력,0,임종철  농협손해보험 부사장은    로 인한 화훼농가의 어려움이 장기화 되고 있어 안타깝다 며  농협손해보험은 지속적인 농촌 지원활동을 통해 농가의 경영안정에 기여할 수 있도록 최선을 다하겠다 고  ,0
110, 공부가 머니  등교 개학 대비  특급 정보  대방출,0, 공부가 머니 에서     이후 등교 개학을 맞은 학생들을 위해 전문가들의 특별한 솔루션이 진행될 예정이다  오는  일 방송되는    공부가 머니 에서는    의 영향으로 순차적으로 등교를 시작한 학생과  ,0
111,  주가 지원 일단락 월   매입   감소,0,신종    바이러스 감염증    확산으로 금융시장이 혼란했던 지난  월 하순 일본은행은 하루 약  천억엔 규모의  를 매입해 주가 바닥이 균열되는 것을 막았다  시장이 다소 진정되자 일본은행은  월  ,0
112, 더벨  워치   은행업은  항공모함 국민은행  지속가능성이 원칙 ,0,    위기에 액션플랜 재점검  리스크관리 통해 은행 회복력 강화  최철수 리스크전략그룹 전무 사진  리스크 분야에서 잔뼈가 굵은 최 전무에게도 올초 발생한    는 예상치 못한 복병이었다  국민은행은  ,0
113,동서발전  인도네시아에     방역 물품 지원,0,칼셀  발전소 위치한 칼리만탄 따발롱 지역에 방호복  벌 등 전달 한국동서발전이  일    가  따발롱 지역은 동서발전이 칼셀  발전소를 운영 중인 곳으로  동서발전은 방호복  벌과 방역고글 등     ,0
114,철강업계 최대 행사  철의 날  결국 취소,0,매년 철강업계 최대 행사로 꼽히는  철의 날  기념식이     재확산 우려로 결국 취소됐습니다  한국철강협회는  최근 이태원발     감염이 부천 물류센터 집단감염으로 번지는 등 재확산 등을 고려해 오는  일  ,0
115,군포시청  서울  번  리치웨이 근무 군포로 번길 거주 ,1,  군포시청 페이스북 경기 군포시청이 신종    바이러스 감염증    타지역 확진자 관내 이동경로를  일 공개했다  군포시청에 따르면 타지역 확진자인 서울  번 환자 남 는 최근 확진자가 다수  ,0
116, 유플러스   글라스  엔리얼 라이트   분기 출시,1,아울러 신종    바이러스 감염증    확산으로 인한 언택트 시대에 맞춰  글래스 온라인 앱 개발 세미나도 개최한다   일 오전  시  분부터 한 시간 동안 올쇼 를 통해 실시간으로 참여 가능하며 해당  ,0
117,하늘길 막힌   제주로 몰려 제주신라 고객  ,0,국내여행보다 해외여행을 선호하던 젊은 세대가     여파로 제주도로 발길을 돌리는 것으로 보인다  요즘  세대는 최신 트렌드를 추구하면서도 차별화되는 이색적인 경험을 선호하는 특징이 있어  세대 밀레니얼  ,0
118, 동정 김창호 영동부군수,0,김창호 충북 영동부군수 아시아뉴스통신   김창호 충북 영동부군수는 일 영동읍 일원에서 펼쳐지는    대응 생활방역활동에 참여한다   아시아뉴스통신 김성식 기자 ,0
119,토트넘      확진자는 선수 군 핵심 자원은 아니다 ,0,손흥민이 활약 중인 토트넘 홋스퍼의    바이러스감염증    확진자는 선수인 것으로 밝혀졌다  해당 선수는  군 핵심 자원은 아닌 것으로 알려졌다  토트넘은  일 한국시간  구단 공식 웹사이트를 통해  ,0
120,서울시   포스트     이끌  개 유망 혁신기업 전 세계에 세일즈,0,    시대를 이끌 서울의 유망기업들과 글로벌 투자자들을 연결하는 투자유치의 장  혁신기업    을 개최한다  부제는  년대 눈에 띄는  개 기업들         이다      ,0
121,  현대중공업 대우조선 결합심사 재개,1, 일 조선업계에 따르면 유럽연합  집행위원회는 지난  일     확산 여파로 인해 일시 유예했던  그러나     확산으로 심사 관련 자료 수집 등에 애로가 발생하자 지난  월  일부터 심사를 유예했다  당초   ,0
122, 세줄포토  정말 당분간만 휴관인가요 ,0, 일 오전 서울식물원 입구에    로 인한 휴관 안내문이 설치되어 있다  김재호 기자  베이비뉴스개방되어 있는 서울식물원의 야외공간을 이용하기 위해 찾은 관람객들  김재호 기자  베이비뉴스 서울식물원이     ,0
123, 브로드밴드   블러썸 청소년영상제  출범식 개최,0,출범식은     확산에 대응하기 위해  브로드밴드 화상회의 서비스  스마트 컨퍼런스 를 통해 진행되었으며  행사에는 영상제를 공동 주최하는 최진환  브로드밴드 사장  김명중   사장과 장용석 연세대학교  ,0
124,    대구 상원중학교  학년 확진 교내 접촉자  ,0,대구의 한 중학교 학생이 신종    바이러스 감염증    확진자로 나타난 가운데  그 간 등교한 적은 없어 해당 학교 내 접촉자는 없는 것으로 파악됐다   일 대구시에 따르면  달서구 상인동 소재  상원중학교 에  ,0
125,데이터 개방으로  디지털 뉴딜  선도하는 마사회 공공데이터 제공 운영실태  ,0,한국마사회 김낙순 회장은  공공데이터 제공 우수 기관 선정은    를 극복하기 위한 정부의 디지털 뉴딜 정책에 한국마사회가 최선봉에 서있다는 것을 의미한다  데이터 문호 개방으로 민간 분야와의 협업을 통한  ,0
126,국토교통과학기술진흥원  헌혈 캠페인 동참,0,국토교통과학기술진흥원 원장 손봉수 은지난 일부터 닷새간에 걸쳐     관련 헌혈 캠페인을 진행한다고  일 밝혔다  이번 캠페인은     사태 장기화로 인한 혈액수급 위기 극복에 힘을 보태기 위해  ,0
127,양구소방서  개청  주년 맞아 새로운 각오 다져,0,이번 기념식은    로 인해 소방서 자체 직원만 참여한 채 지난  년간 활동 영상을 시청하는 등 간소하게 진행됐다  소방서는 지난해  월  일 개청한 이후 취약계층 주택용 소방시설 보급 주요시설 소방훈련 대민 지원  ,0
128,강진군  농특산물 직거래 매출 전년 대비   상승   억 원 달성,0,   발 위기를 기회로 전환시킨 화훼 온라인 직거래 판매 또한 큰 주목을 받았다  군은 행사 취소 등     여파로 어려움을 겪는 화훼농가를 위한 지원대책으로 기존의 공매방식에서 벗어나 전국 최초로 온라인  ,0
129,강원  감자 산나물 아스파라거스 이어  일부터 토마토 판매 나선다,0,농민들의     극복을 위해 강원도가 토마토 판매에 팔을 걷어 붙인다  올들어 감자  산나물  자랑하는 강원 토마토를 널리 알리고    로 고통 받는 농가의 소득에도 보탬이 되도록 하겠다 고 말했다  춘천,0
130,수출쇼크에 경상 재정  쌍둥이 적자  경제 버팀목  휘청 ,1,신종     바이러스 감염증   으로 미국  유럽 주요국 등에서 강도높은 봉쇄조치가 이어지자  월 수출부터 그 여파가 나타나기 시작했다  수출과 수입의 차이인 상품수지가  억 만달러에 그치면서  년  ,0
131,구명조끼 빵 봉지 등 태안서 또 미확인 보트 발견,1,마을 주민은  아침 눈만 뜨면 어디선가 보트나 선박이 들어왔다는 소식에 불안하다 라며    로 힘든 시기에 이런 일까지 자주 발생해 마을 분위기가 어수선하다 고 말했다   톱스타뉴스 ,0
132,    질본의  청  승격과 연구소의 복지부 이관,0,정부는 이번 조직 개편은 신종    바이러스 감염증    사태를 계기로 감염병 사태에 더욱 신속하고 전문적으로 대응하고 보건의료 전반에 대한 연구를 강화하기 위한 것이라고 설명했다  이번 정부조직법  ,0
133,서울 아파트값 하락세 멈췄다    공포 이겼나,0,서울 서초구 아파트 단지  사진 연합뉴스   주 연속 하락하던 서울 아파트값이 보합으로 전환하며 하락세가 멈췄다  강남과 강북의 주요 단지도 하락폭을 축소하며 전반적으로 보합세가 완연한 모습이다  ,0
134,위안화 강세 대비 경기회복주 선점  중국주식 투자 어떨까,0, 월 국내 투자자들로부터 가장 많은 선택을 받은 중국 주식  위는 항서제약으로    의 수혜를      수혜 항서제약 야오밍캉더 지난 한 달 간 국내 투자자들로부터 사랑 받은 중국 주식 상위 종목  ,0
135,손흥민  모든 경기 이긴다고 약속할 순 없지만  노력할 것 ,1,그런데 안타깝게도 토트넘은 프리미어리그 사무국에서 실시한      차 진단 검사에서  명의 확진자가 발생했다  이에 대해 토트넘은   사무국으로부터     검사 결과  명의 무증상 확진자가 나왔다는 연락을  ,0
136,입시설명회도  드라이브 스루 ,0,종로학원은 그동안 신종    바이러스 감염증    확산 때문에 미뤄온 설명회를 자동차에서 듣는 방식 드라이브 스루 으로 진행하기로 했다  주차장에는  대가량의 차가 들어올 수 있다  참석자는 차 안에서  ,0
137, 포토        극복 헌혈,1,      극복 헌혈인천항만공사 는     장기화로 인한 혈액수급 위기 극복에 동참하고자 임직원  여 명이 참여한 가운데  사랑의 헌혈나눔  단체헌혈을 실시했다   는  년부터 분기별로  ,0
138,서삼석 의원  농어업인 금융지원 추경 증액해야 ,0,서삼석 의원  농어업인 금융지원 추경 증액해야  보증업무 중단 위기 농신보  천억원 추가 지원 절실 신종    바이러스 감염증    대응을 위한 정부의  차 추가경정예산안에 농수축산인들을 위한 금융지원  ,0
139,  약발 끝 서울 아파트값  주만에 하락 멈췄다,0,박원갑  국민은행 부동산 수석전문위원은     사태가 어느정도 진정되고 경제활동 재개에 대한 기대감이 커지면서 부동산 시장도 영향을 받았다 며  양도세 절세 매물이 소진돼 하락세가 진정됐지만  ,0
140,플로이드  사후검사서     양성  부검 소견은 ,0,미국 내 인종차별 반대 시위를 촉발한 조지 플로이드가 사후 검사에서 신종    바이러스 감염증    양성 판정을 받았다  플로이드의 유족 측은  일 현지시간  이같은 내용이 들어간 미네소타주 헤너핀카운티  ,0
141,샤오미 오포   분기 유럽 시장서  폭풍성장  전년   배  ,1,출처 카운터포인트 신종    바이러스 감염증    여파로  분기 유럽 스마트폰 시장이 약세를 보인 가운데  샤오미  오포 등 중국 스마트폰 업체의 점유율은 급증한 것으로 나타났다   일 현지시간  ,0
142,서울 아파트값 하락세 멈췄다 주 만에 보합 전환,0,강남 지역에서 양도소득세와 보유세 절세 매물이 대부분 소진되면서 급매물이 들어갔고  신종    바이러스 감염증    사태로 얼어붙었던 경기가 다소 회복되며 금리 인하 영향까지 더해진 탓이다  ,0
143,국제청소년영상예술진흥원  국제 청소년 영화제  개막작 청소년 감독 공모,0,배우  차 오디션은 신종    바이러스 감염증   으로 인해 오디션 플랫폼  스타하마  애플리케이션으로 진행된다  김경우 국제청소년영상예술진흥원 이사장은  대한민국 청소년 감독이 꿈을 실현할 기회를  ,0
144,서울시   포스트     이끌  개 유망기업 전 세계에 세일즈,0,포스트    시대를 이끌 서울의 유망기업들과 글로벌 투자자들을 연결하는 투자유치의 장  혁신기업    을 개최한다  부제는  년대 눈에 띄는  개 기업들         이다      ,0
145,의료폐기물 처리도  방역  의료폐기물 대응 전세계 공유,0,우리나라의 신종    바이러스 감염증    관련 의료폐기물 관리와 대응 경험을 전 세계에 공유한다  환경부 산하 한국환경공단은 오는  일 오후  시 분부터 인천 서구 공단 본사 국제화상회의실에서  ,0
146,서울시   포스트     이끌  개 유망기업 전 세계에 세일즈,0,포스트    시대를 이끌 서울의 유망기업들과 글로벌 투자자들을 연결하는 투자유치의 장  혁신기업    을 개최한다  부제는  년대 눈에 띄는  개 기업들         이다      ,0
147,서울 아파트값 하락세 멈췄다 주 만에 보합 전환,0,강남 지역에서 양도소득세와 보유세 절세 매물이 대부분 소진되면서 급매물이 들어갔고  신종    바이러스 감염증    사태로 얼어붙었던 경기가 다소 회복되며 금리 인하 영향까지 더해진 탓이다  ,0
148,플로이드  사후검사서     양성  부검 소견은 ,0,미국 내 인종차별 반대 시위를 촉발한 조지 플로이드가 사후 검사에서 신종    바이러스 감염증    양성 판정을 받았다  플로이드의 유족 측은  일 현지시간  이같은 내용이 들어간 미네소타주 헤너핀카운티  ,0
149, 엄마가 준 선물    항체 갖고 태어난 신생아,0,사진 선전 위생건강관리위원회 웨이보 캡쳐 베이징 이데일리 신정은 특파원  중국에서     항체를 갖고 태어난 신생아가 화제가 되고 있다   일 중국 매체에 따르면     무증상 감염자로 분류됐던 한 산모가  ,0
150,의료폐기물 처리도  방역  의료폐기물 대응 전세계 공유,0,우리나라의 신종    바이러스 감염증    관련 의료폐기물 관리와 대응 경험을 전 세계에 공유한다  환경부 산하 한국환경공단은 오는  일 오후  시 분부터 인천 서구 공단 본사 국제화상회의실에서  ,0
151,위안화 강세 대비 경기회복주 선점  중국주식 투자 어떨까,0, 월 국내 투자자들로부터 가장 많은 선택을 받은 중국 주식  위는 항서제약으로    의 수혜를      수혜 항서제약 야오밍캉더 지난 한 달 간 국내 투자자들로부터 사랑 받은 중국 주식 상위 종목  ,0
152,이상민 의원  국립바이러스감염병연구소 바이러스기초연구소 각각 설립 철회해 ,0,최근    라는 시류를 틈타 과학기술정보통신부와 보건복지부가 자기 산하 조직 늘이는 데에만 매달리는 것처럼 보일 뿐 이라고 밝혔다  이 의원은  역량을 집중하고 관련 부처와 분야끼리 긴밀히 협업해도 부족한  ,0
153,  포커스  소형준 이민호 허윤동  신인 활약에 생기 넘치는  리그,0,신종    바이러스 감염증   으로 인한 무관중 경기와의 연관성도 흥미롭다  허구연 위원은  신인 투수들이 관중이 많은 경기장을 처음 경험하면 긴장하거나 붕 뜨기 쉽다 며  만약  만 명 이상의 관중이  ,0
154, 양주옥정신도시 대성베르힐  전 타입 순위 내 청약마감,0,   의 감염 예방 및 확산 방지를 위해 사전 예약제로 운영된 견본주택은 하루 최대  팀 이하의  분양 관계자는    의 예방 및 확산 방지를 위해 견본주택을 사전 예약제로 운영했음에도 불구하고 많은  ,0
155,청와대  카타르  선 수주  경제외교의 결실 ,1,윤 부대변인은  정상회담 후 양국 협력을 의료  정보통신기술  등으로 확장했고 최근 카타르에    신종    바이러스 감염증  진단 장비를 공급했다 며  양국 신뢰가  선 수주라는 열매를 맺는 토대가 됐다  ,0
156,   주 금빛  나노칩 기술 적용     진단키트 사업 본격화 나서,0,   주 금빛이 나노칩 기술을 적용한     진단키트의 국내 및 아시아 시장 공략에 나선다   는 이스라엘 벤구리온 대학     교수 측과     즉석 진단기기 사업에 대한 업무협약 를 이스라엘  ,0
157, 자체기금  억원으로 지역 중소기업과 동반성장 ,0,농어촌공사 경영혁신실 서선희 부장은    로 어려움을 겪는 지역 중소기업과 창업기업 등을 지원하기  또 창업기업과    피해 중소기업은 최대  억원의 한도 내에서 기존 대출 금리에  를 자동감면 받고  ,0
158,  베트남 빈홈즈  호치민  구에 저층주택 판매,0,빈홈즈의 응웬 둑 관 영업담당 부 는 이번 행사에서   신종     바이러스 확산으로 세계와 아시아의 경제는 크게 침체됐으나  베트남은 여전히 유망한 투자처 라면서  베트남에서도 특히  구는 향후 발전  ,0
159,김산 무안군수  개학맞이     예방 캠페인 실시,0,전남 무안군 군수 김 산 은 지난  일과  일 남악초등학교와 무안초등학교에서 개학맞이     예방 캠페인을 실시했다고 밝혔다      안전캠페인 남악초등학교 이번 캠페인은 초등학교가 학년별로 단계적으로  ,0
160,티몬      종식 된다면 가장 가고 싶은 곳은 어디   난 동남아 ,1,티몬      종식 된다면 가장 가고 싶은 곳은 어디   난 동남아  티몬이 진행한 설문조사에서    종식 후 가장 가고 싶은 여행지는  동남아 로 나타났다  신종     바이러스 감염증   의 확산으로  ,0
161,광주시의회 행정자치위원회   구 적십자병원 및  자유공원  현장방문,1,행자위 현장방문   자유공원  또한 현재    로 인해 광주시민의 불안감이 상당히 높으니  추진되고  행자위 현장방문   자유공원  김익주 행정자치위원장은  올해는     사태 등 여러 가지 힘든 상황이  ,0
162,다단계식 건강용품업체  리치웨이  관련 최소  명 확진 상보 ,0,다단계식 건강용품 판매업체  리치웨이 와 관련된 신종    바이러스 감염증    확진자가  일 오전까지 최소  명으로 확인됐다  특히 이 업체는 노인들이 많이 방문하는 것으로 알려져 고위험군 고령  ,0
163, 이광국 투입  현대차   월 중국  만대 판매    개월 연속 상승세,1,특히     대유행으로 최악의 판매실적을 기록한 지난  월과 월 이후 베이징현대는  개월 연속  베이징현대는  월과  월     영향으로 최악의 판매량을 기록한 이후  월부터 회복세로 전환됐다  ,0
164,서울시  자영업자 생존자금  월  만 원 지급 시작,0,서울시는  일 신종    바이러스 감염증   으로 어려움을 겪는 매출  억 원 미만 영세소상공인  곳에  자영업자 생존자금   차 지급을 시작한다고 밝혔다  이번 수혜 대상 중  인 자영업자가 총  ,0
165,셀트리온  유럽학회 류마티스 관절염 환자 대상 램시마  임상 연구 발표,0, 는  일부터  일까지 독일 프랑크푸르트에서 열릴 예정이었으나    로 인해 온라인으로  특히 셀트리온헬스케어는    로 인해 병원 방문이 어려운 환자들이 집에서 직접 투여가 가능한  ,0
166,국민  명 중  명  차 재난지원금 필요해 ,0,이에 정의당 심상정 대표는  일 국회에서 열린 상무위원회에서     민생 절벽에 대비하는 획기적인  최근 언론 인터뷰를 통해 이 지사는    가 종식되더라도 경제는 상당 기간 나빠질 가능성이 있기  ,0
167,메콕스큐어메드      치료제 후보 물질 유럽 신약개발사에 수출,0,필요한     치료제의 주요 성분인  를 항공편으로 수출했다고  일 밝혔다  이번 수출은 지난달  일 체결된 유럽 내     치료제 공동개발협약에 의거해 진행됐다  튜브파마는  를 활용해  ,0
168,청와대  카타르  수주는 문대통령과 정부의 경제외교 결실 ,1,그는 정상회담 후 양국 협력을 의료  정보통신기술  등으로 확장했고 최근 카타르에     진단  카타르에       관련 진단 장비 공급과  방역 경험 공유 등 양국 간 협력의 범위를 확대했다 고 했다  또  ,0
169,드디어     백신 임상시험 시작한다,0,국제백신연구소 서울대병원  일 임상시험 위한 계약 체결  백신 플랫폼 활용한  이노비오     백신후보 물질 국제백신연구소 와 서울대병원은  일 서울대병원에서     백신 국내임상시험을 위한 계약을  ,0
170,김해시   주간 마스크 생활화 캠페인,0,한국정경신문 신상오 기 자    한국정경신문 김해 신상오기자  김해시는     재확산  지난달  일     생활방역 전환 이후 날씨가 점차 더워지면서 마스크 착용에 불편함을 호소하는 시민들이  ,0
171,윈난성 실컷 연구해놓고      동남아서 기원 ,0,중국 우한바이러스연구소가 신종    바이러스 감염증   이 자국이 아닌 동남아시아에서 전파됐을 가능성을 제기했다     의 매개체로 주장하는 박쥐가 미얀마나 라오스 등지에 서식한다는 게 주된  ,0
172, 언택트  수혜주   주가는 왜 안 오를까,0,올해는     이후  언택트 비대면 가 새로운 테마로 떠오르면서 언택트의 기반이 되는  올해는 특히     팬데믹으로 인해 글로벌 통신사들의 투자규모가 위축된 영향이 컸다  기대감은  ,0
173,미국 이노비오  이달 중 서울대병원서     백신 임상 상 진행,0,성재준 바이오전문기자   미국 바이오기업 이노비오가 개발 중인 신종    바이러스 감염증      백신 치료제가 국내에서 임상시험에 들어간다   일 바이오제약업계에 따르면 식품의약품안전처는 지난  일  ,0
174,대책 없는   노사 갈등   재개 준비    등과 대비,0,신종     바이러스 감염증    사태 속에서 대부분의 프로 스포츠가 재개되거나 재개할 준비를 하고 있는 가운데  메이저리그만 취소될 위기에 놓였다  미국 스포츠 전문 채널  은  일 이하 한국시각  ,0
175, 외무상      제소에  무슨 생각인가 싶다 ,0,시 주석의 국빈 방일은 당초 지난  월로 예정됐으나 신종    바이러스 감염증    확산 여파로 연기됐다  모테기 외무상은  시 주석 방일 전에  주요  개국  정상회의가 먼저 열릴 게 틀림없다 며  주요  ,0
176,라파스  에이비온과      백신 개발 착수,0,라파스가 에이비온과 손잡고   마이크로어레이 패치로 신종    바이러스 감염증    백신 개발에 나선다  라파스는 패치 형태로 개발하는     백신으로 올해 안에 전임상에 진입할 계획이다   일  ,0
177, 평창  여름에 더 시원한 곳   억원대 분양가  평창 엘리엇 아파트 눈길,1, 시간 상담문의가 가능하며  신종   바이러스 감염증    확산 방지를 위해 사전 예약제로 운영되고 있기 때문에 사전 방문 예약은 필수이다  문의사항은 대표번호로 문의하면 자세한 안내를 받을 수 있다 ,0
178,엔카닷컴   고졸인재 일자리 콘서트  참가 언택트 채용 나서,0,올해는     여파로 인해 국내 최초 무관중 비대면 형식의  시간 풀 온라인 생중계 방식으로 진행됐다  이날 엔카닷컴은 박람회 사전 접수를 통해 지원한 구직자를 대상으로 온라인 화상 면접을 실시했다  면접  ,0
179,한우  에 사상 첫  만원 넘었다 연일 최고가 경신,1,신종    바이러스 감염증    사태로 가정 내 소고기 수요가 증가한데다 긴급재난지원금 지급에 따른 외식 등 소비가 급증하면서 한우값 급등세는 당분간 유지될 전망이다   일 축산물품질평가원  ,0
180,    사태  견실한 신흥국 경제에도 큰 타격,0,신종    바이러스 감염증    사태에 따른 경제파장이 취약 신흥국은 물론  경제의 기초체력이 견실한 신흥국에도 큰 타격이 되고 있다  블라디미르 푸틴 러시아 대통령  사진 연합뉴스  러시아 경우  ,0
181,정부  수도권 환자 급증 대비 모의 훈련  일 실시,0,정부가 수도권을 중심으로    가 지속적으로 확산하자 수도권 병상 부족 가능성에 대비한  병상 공동활용 모의훈련 을 실시합니다  윤태호 중앙사고수습본부 방역총괄반장은 오늘 일  브리핑에서  내일 일  오전  ,0
182,포카리스웨트   스웨트 온  온라인 캠페인 활발,1,   의 영향으로 언택트가 일상으로 자리잡은 가운데 최근 언택트를 넘어  온택트  마케팅이  김정희 동아오츠카  스웨트 온  캠페인 담당자는    로 인해 집콕을 할 수 밖에 없는 상황에서  ,0
183,당진시  자가격리 중 휴대폰 두고 이탈한 중국인부부 적발,1, 일까지     자가격리 조치 통보를 받고 원룸에서 격리 중이었다  당진시에서는 불시점검을 통해  이들은 지난달  일    음성판정을 받았으며  이탈 시 접촉자는 없는 것으로 확인됐다  당진시는 모든  ,0
184,정부  수도권 환자 급증 대비 모의 훈련  일 실시,0,정부가 수도권을 중심으로    가 지속적으로 확산하자 수도권 병상 부족 가능성에 대비한  병상 공동활용 모의훈련 을 실시합니다  윤태호 중앙사고수습본부 방역총괄반장은 오늘 일  브리핑에서  내일 일  오전  ,0
185,포카리스웨트   스웨트 온  온라인 캠페인 활발,1,   의 영향으로 언택트가 일상으로 자리잡은 가운데 최근 언택트를 넘어  온택트  마케팅이  김정희 동아오츠카  스웨트 온  캠페인 담당자는    로 인해 집콕을 할 수 밖에 없는 상황에서  ,0
186,엔카닷컴   고졸인재 일자리 콘서트  참가 언택트 채용 나서,0,올해는     여파로 인해 국내 최초 무관중 비대면 형식의  시간 풀 온라인 생중계 방식으로 진행됐다  이날 엔카닷컴은 박람회 사전 접수를 통해 지원한 구직자를 대상으로 온라인 화상 면접을 실시했다  면접  ,0
187, 더벨 은행권  바젤  신용리스크 조기도입 신청  봇물 ,0,당초  년  월로 예정됐지만 최근     여파로  년 늦췄다  그러나 금융당국은 국내 은행들 중 신용리스크 조기도입을 희망하는 은행들에 한해서 규제 적용을 허용해주기로 했다  최근     여파로 은행들의  ,0
188,라파스  에이비온과      백신 개발 착수,0,라파스가 에이비온과 손잡고   마이크로어레이 패치로 신종    바이러스 감염증    백신 개발에 나선다  라파스는 패치 형태로 개발하는     백신으로 올해 안에 전임상에 진입할 계획이다   일  ,0
189,  화상회의로   블러썸 청소년영상제  출범식 개최,0,출범식은     확산에 대응하기 위해  브로드밴드 화상회의 서비스  스마트 컨퍼런스 를 통해 진행됐으며  행사에는 영상제를 공동 주최하는 최진환  브로드밴드 사장  김명중   사장과 장용석 연세대학교  ,0
190,올 여름 첫 폭염 특보 대구 경산 최고   예보,1,이런 더위가 더 힘든 건     때문입니다  특히 경로당 같은 무더위쉼터도 운영하지 않아 홀몸  적어도  시간에 한 번은 환기해야    는 물론이고  호흡기 질환을 막을 수 있습니다  지금까지 대구 동성로에서  ,0
191,길거리 쓰레기 중 담배꽁초    로 마스크도 적지 않아,0,길거리에 버려진 플라스틱 쓰레기 중 담배꽁초가 절반 이상인 것으로 나타났다  환경단체 환경운동연합이  일  환경의 날 을 앞두고 전국에서 생활 속 플라스틱 쓰레기를 수거해 분류한 결과 이같이 나타났다  ,0
192,면세점 재고품 호황 판매기간 연장 고려 ,1,이번 재고 면세품의 국내 판매는    로 심대한 타격을 입은 면세업계를 위한 관세청의 결정에 따른 것이다  면세업체들은 올  월부터 확산된     여파로 지난  분기에 대규모 적자를 기록했다   분기에는 상황이  ,0
193,김홍걸  김여정 대북 전단 경고  성의 보이면 대화한다는 신호 ,1,그러면서 김 의원은  지금 북측은 신종    바이러스 감염증 이하     위기로 어렵던 나라 사정이 심각한 수준으로 악화하고 있다 며  하지만 자존심과 체면을 지켜야 하기에 노골적으로 남측에 교류 재개를  ,0
194,롯데 프리미엄 아울렛 이천점  중고 리퍼브 전문샵  올랜드  오픈,0,실제로     의 영향으로 오프라인 시장이 침체에 빠진 지난  월에도  프라이스 홀릭 과  리씽크  매장은 한달 평균  억 이상의 매출을 기록했으며  이러한 매출 수치는 백화점 내 유명 브랜드 수준과 비슷한  ,0
195,김여정 경고에  대화 신호다 반색하는 김홍걸,0,그는  지금 북측은    신종    바이러스 감염증  위기로 어렵던 나라 사정이 심각한 수준으로 악화하고 있다 며  그럼에도  자존심과 체면을 지켜야 하기에 노골적으로 남측에 교류 재개를 제안할 수도 없다 고  ,0
